crop_type	state	city	season	month	year	Modal_price
Maize	Karnataka	Udupi	Zaid	6	2023	132.23
Maize	Karnataka	Udupi	Zaid	7	2023	92.98
Maize	Karnataka	Udupi	Zaid	8	2023	33.13
Maize	Karnataka	Udupi	Zaid	9	2023	11.38
Maize	Karnataka	Udupi	Zaid	10	2023	132.89
Maize	Karnataka	Udupi	Zaid	11	2023	36.85
Maize	Karnataka	Udupi	Zaid	12	2023	140.42
Maize	Karnataka	Udupi	Zaid	1	2024	77.09
Maize	Karnataka	Udupi	Zaid	2	2024	93.81
Maize	Karnataka	Udupi	Zaid	3	2024	194.69
Maize	Karnataka	Udupi	Zaid	4	2024	280.34
Maize	Karnataka	Udupi	Zaid	5	2024	56.86
Maize	Karnataka	Udupi	Zaid	6	2024	112.57
Maize	Karnataka	Udupi	Zaid	7	2024	147.13
Maize	Karnataka	Udupi	Zaid	8	2024	91.92
Maize	Karnataka	Udupi	Zaid	9	2024	218.92
Maize	Karnataka	Udupi	Zaid	10	2024	224.29
Maize	Karnataka	Udupi	Zaid	11	2024	11.73
Maize	Karnataka	Udupi	Zaid	12	2024	5.48
Maize	Karnataka	Udupi	Post-Monsoon	1	2023	98.41
Maize	Karnataka	Udupi	Post-Monsoon	2	2023	81.17
Maize	Karnataka	Udupi	Post-Monsoon	3	2023	124.02
Maize	Karnataka	Udupi	Post-Monsoon	4	2023	13.66
Maize	Karnataka	Udupi	Post-Monsoon	5	2023	94.39
Maize	Karnataka	Udupi	Post-Monsoon	6	2023	94.32
Maize	Karnataka	Udupi	Post-Monsoon	7	2023	135.52
Maize	Karnataka	Udupi	Post-Monsoon	8	2023	192.78
Maize	Karnataka	Udupi	Post-Monsoon	9	2023	58.19
Maize	Karnataka	Udupi	Post-Monsoon	10	2023	36.35
Maize	Karnataka	Udupi	Post-Monsoon	11	2023	47.28
Maize	Karnataka	Udupi	Post-Monsoon	12	2023	88.55
Maize	Karnataka	Udupi	Post-Monsoon	1	2024	316.68
Maize	Karnataka	Udupi	Post-Monsoon	2	2024	216.06
Maize	Karnataka	Udupi	Post-Monsoon	3	2024	21.86
Maize	Karnataka	Udupi	Post-Monsoon	4	2024	167.18
Maize	Karnataka	Udupi	Post-Monsoon	5	2024	221.41
Maize	Karnataka	Udupi	Post-Monsoon	6	2024	109.56
Maize	Karnataka	Udupi	Post-Monsoon	7	2024	98.31
Maize	Karnataka	Udupi	Post-Monsoon	8	2024	21.51
Maize	Karnataka	Udupi	Post-Monsoon	9	2024	216.12
Maize	Karnataka	Udupi	Post-Monsoon	10	2024	147.63
Maize	Karnataka	Udupi	Post-Monsoon	11	2024	52.92
Maize	Karnataka	Udupi	Post-Monsoon	12	2024	127.65
Cotton	Karnataka	Udupi	Kharif	1	2023	57.78
Cotton	Karnataka	Udupi	Kharif	2	2023	290.35
Cotton	Karnataka	Udupi	Kharif	3	2023	169.1
Cotton	Karnataka	Udupi	Kharif	4	2023	44.99
Cotton	Karnataka	Udupi	Kharif	5	2023	47.52
Cotton	Karnataka	Udupi	Kharif	6	2023	25.24
Cotton	Karnataka	Udupi	Kharif	7	2023	86.64
Cotton	Karnataka	Udupi	Kharif	8	2023	144.81
Cotton	Karnataka	Udupi	Kharif	9	2023	15.46
Cotton	Karnataka	Udupi	Kharif	10	2023	180.03
Cotton	Karnataka	Udupi	Kharif	11	2023	65.42
Cotton	Karnataka	Udupi	Kharif	12	2023	236.4
Cotton	Karnataka	Udupi	Kharif	1	2024	23.67
Cotton	Karnataka	Udupi	Kharif	2	2024	160.86
Cotton	Karnataka	Udupi	Kharif	3	2024	200.9
Cotton	Karnataka	Udupi	Kharif	4	2024	22.76
Cotton	Karnataka	Udupi	Kharif	5	2024	150.76
Cotton	Karnataka	Udupi	Kharif	6	2024	249.46
Cotton	Karnataka	Udupi	Kharif	7	2024	23.99
Cotton	Karnataka	Udupi	Kharif	8	2024	172.18
Cotton	Karnataka	Udupi	Kharif	9	2024	150.32
Cotton	Karnataka	Udupi	Kharif	10	2024	249.38
Cotton	Karnataka	Udupi	Kharif	11	2024	45.48
Cotton	Karnataka	Udupi	Kharif	12	2024	4.52
Cotton	Karnataka	Udupi	Rabi	1	2023	48.36
Cotton	Karnataka	Udupi	Rabi	2	2023	23.95
Cotton	Karnataka	Udupi	Rabi	3	2023	27.65
Cotton	Karnataka	Udupi	Rabi	4	2023	62.94
Cotton	Karnataka	Udupi	Rabi	5	2023	256.73
Cotton	Karnataka	Udupi	Rabi	6	2023	156.68
Cotton	Karnataka	Udupi	Rabi	7	2023	105.29
Cotton	Karnataka	Udupi	Rabi	8	2023	188.05
Cotton	Karnataka	Udupi	Rabi	9	2023	154.83
Cotton	Karnataka	Udupi	Rabi	10	2023	172.92
Cotton	Karnataka	Udupi	Rabi	11	2023	58.95
Cotton	Karnataka	Udupi	Rabi	12	2023	95.91
Cotton	Karnataka	Udupi	Rabi	1	2024	172.02
Cotton	Karnataka	Udupi	Rabi	2	2024	104.13
Cotton	Karnataka	Udupi	Rabi	3	2024	105.97
Cotton	Karnataka	Udupi	Rabi	4	2024	240.97
Cotton	Karnataka	Udupi	Rabi	5	2024	199.63
Cotton	Karnataka	Udupi	Rabi	6	2024	19.37
Cotton	Karnataka	Udupi	Rabi	7	2024	215.05
Cotton	Karnataka	Udupi	Rabi	8	2024	21.8
Cotton	Karnataka	Udupi	Rabi	9	2024	2.76
Cotton	Karnataka	Udupi	Rabi	10	2024	47.48
Cotton	Karnataka	Udupi	Rabi	11	2024	122.02
Cotton	Karnataka	Udupi	Rabi	12	2024	309.02
Cotton	Karnataka	Udupi	Zaid	1	2023	43.36
Cotton	Karnataka	Udupi	Zaid	2	2023	90.58
Cotton	Karnataka	Udupi	Zaid	3	2023	206.73
Cotton	Karnataka	Udupi	Zaid	4	2023	62.2
Cotton	Karnataka	Udupi	Zaid	5	2023	70.7
Cotton	Karnataka	Udupi	Zaid	6	2023	32.65
Cotton	Karnataka	Udupi	Zaid	7	2023	186.43
Cotton	Karnataka	Udupi	Zaid	8	2023	167.43
Cotton	Karnataka	Udupi	Zaid	9	2023	86.97
Cotton	Karnataka	Udupi	Zaid	10	2023	147.05
Cotton	Karnataka	Udupi	Zaid	11	2023	308.02
Cotton	Karnataka	Udupi	Zaid	12	2023	248.93
Cotton	Karnataka	Udupi	Zaid	1	2024	53.9
Cotton	Karnataka	Udupi	Zaid	2	2024	163.63
Cotton	Karnataka	Udupi	Zaid	3	2024	209.91
Cotton	Karnataka	Udupi	Zaid	4	2024	34.98
Cotton	Karnataka	Udupi	Zaid	5	2024	91.08
Cotton	Karnataka	Udupi	Zaid	6	2024	0.7
Cotton	Karnataka	Udupi	Zaid	7	2024	95.35
Cotton	Karnataka	Udupi	Zaid	8	2024	40.28
Cotton	Karnataka	Udupi	Zaid	9	2024	92.25
Cotton	Karnataka	Udupi	Zaid	10	2024	7.52
Cotton	Karnataka	Udupi	Zaid	11	2024	130.7
Cotton	Karnataka	Udupi	Zaid	12	2024	232.09
Cotton	Karnataka	Udupi	Post-Monsoon	1	2023	204.18
Cotton	Karnataka	Udupi	Post-Monsoon	2	2023	86.76
Cotton	Karnataka	Udupi	Post-Monsoon	3	2023	48.61
Cotton	Karnataka	Udupi	Post-Monsoon	4	2023	3.91
Cotton	Karnataka	Udupi	Post-Monsoon	5	2023	211.32
Cotton	Karnataka	Udupi	Post-Monsoon	6	2023	209.03
Cotton	Karnataka	Udupi	Post-Monsoon	7	2023	35.23
Cotton	Karnataka	Udupi	Post-Monsoon	8	2023	32.71
Cotton	Karnataka	Udupi	Post-Monsoon	9	2023	106.6
Cotton	Karnataka	Udupi	Post-Monsoon	10	2023	33.36
Cotton	Karnataka	Udupi	Post-Monsoon	11	2023	66
Cotton	Karnataka	Udupi	Post-Monsoon	12	2023	205.05
Cotton	Karnataka	Udupi	Post-Monsoon	1	2024	14.1
Cotton	Karnataka	Udupi	Post-Monsoon	2	2024	226.59
Cotton	Karnataka	Udupi	Post-Monsoon	3	2024	72.15
Cotton	Karnataka	Udupi	Post-Monsoon	4	2024	115.58
Cotton	Karnataka	Udupi	Post-Monsoon	5	2024	37.56
Cotton	Karnataka	Udupi	Post-Monsoon	6	2024	111.69
Cotton	Karnataka	Udupi	Post-Monsoon	7	2024	217.01
Cotton	Karnataka	Udupi	Post-Monsoon	8	2024	45.8
Cotton	Karnataka	Udupi	Post-Monsoon	9	2024	26.51
Cotton	Karnataka	Udupi	Post-Monsoon	10	2024	184.45
Cotton	Karnataka	Udupi	Post-Monsoon	11	2024	157.64
Cotton	Karnataka	Udupi	Post-Monsoon	12	2024	69.6
Sugarcane	Karnataka	Udupi	Kharif	1	2023	69.14
Sugarcane	Karnataka	Udupi	Kharif	2	2023	136.74
Sugarcane	Karnataka	Udupi	Kharif	3	2023	179.13
Sugarcane	Karnataka	Udupi	Kharif	4	2023	98.6
Sugarcane	Karnataka	Udupi	Kharif	5	2023	193.88
Sugarcane	Karnataka	Udupi	Kharif	6	2023	73.61
Sugarcane	Karnataka	Udupi	Kharif	7	2023	214.31
Sugarcane	Karnataka	Udupi	Kharif	8	2023	37.33
Sugarcane	Karnataka	Udupi	Kharif	9	2023	188.05
Sugarcane	Karnataka	Udupi	Kharif	10	2023	40.13
Sugarcane	Karnataka	Udupi	Kharif	11	2023	54.08
Sugarcane	Karnataka	Udupi	Kharif	12	2023	85.37
Sugarcane	Karnataka	Udupi	Kharif	1	2024	78.5
Sugarcane	Karnataka	Udupi	Kharif	2	2024	52.23
Sugarcane	Karnataka	Udupi	Kharif	3	2024	33.57
Sugarcane	Karnataka	Udupi	Kharif	4	2024	86.04
Sugarcane	Karnataka	Udupi	Kharif	5	2024	51.1
Sugarcane	Karnataka	Udupi	Kharif	7	2024	111.96
Sugarcane	Karnataka	Udupi	Kharif	8	2024	196.71
Sugarcane	Karnataka	Udupi	Kharif	9	2024	8.79
Sugarcane	Karnataka	Udupi	Kharif	10	2024	101.31
Sugarcane	Karnataka	Udupi	Kharif	11	2024	194.25
Sugarcane	Karnataka	Udupi	Kharif	12	2024	25.1
Sugarcane	Karnataka	Udupi	Rabi	1	2023	153.43
Sugarcane	Karnataka	Udupi	Rabi	2	2023	152.23
Sugarcane	Karnataka	Udupi	Rabi	3	2023	150.32
Sugarcane	Karnataka	Udupi	Rabi	4	2023	111.87
Sugarcane	Karnataka	Udupi	Rabi	5	2023	199.47
Sugarcane	Karnataka	Udupi	Rabi	6	2023	160.88
Sugarcane	Karnataka	Udupi	Rabi	7	2023	99.09
Sugarcane	Karnataka	Udupi	Rabi	8	2023	34.19
Sugarcane	Karnataka	Udupi	Rabi	9	2023	67.02
Sugarcane	Karnataka	Udupi	Rabi	10	2023	141.91
Sugarcane	Karnataka	Udupi	Rabi	11	2023	29.64
Sugarcane	Karnataka	Udupi	Rabi	12	2023	165.91
Sugarcane	Karnataka	Udupi	Rabi	1	2024	55.69
Sugarcane	Karnataka	Udupi	Rabi	2	2024	190.96
Sugarcane	Karnataka	Udupi	Rabi	3	2024	222.41
Sugarcane	Karnataka	Udupi	Rabi	4	2024	248.62
Sugarcane	Karnataka	Udupi	Rabi	5	2024	24.55
Sugarcane	Karnataka	Udupi	Rabi	6	2024	140.57
Sugarcane	Karnataka	Udupi	Rabi	7	2024	51.33
Sugarcane	Karnataka	Udupi	Rabi	8	2024	280.9
Sugarcane	Karnataka	Udupi	Rabi	9	2024	15.74
Sugarcane	Karnataka	Udupi	Rabi	10	2024	281.16
Sugarcane	Karnataka	Udupi	Rabi	11	2024	86.1
Sugarcane	Karnataka	Udupi	Rabi	12	2024	114.87
Sugarcane	Karnataka	Udupi	Zaid	1	2023	4.62
Sugarcane	Karnataka	Udupi	Zaid	2	2023	52.87
Sugarcane	Karnataka	Udupi	Zaid	3	2023	48.49
Sugarcane	Karnataka	Udupi	Zaid	4	2023	98.85
Sugarcane	Karnataka	Udupi	Zaid	5	2023	187.26
Sugarcane	Karnataka	Udupi	Zaid	6	2023	132.39
Sugarcane	Karnataka	Udupi	Zaid	7	2023	272.06
Sugarcane	Karnataka	Udupi	Zaid	8	2023	94.15
Sugarcane	Karnataka	Udupi	Zaid	9	2023	129.65
Sugarcane	Karnataka	Udupi	Zaid	10	2023	68.2
Sugarcane	Karnataka	Udupi	Zaid	11	2023	167.25
Sugarcane	Karnataka	Udupi	Zaid	12	2023	60.99
Sugarcane	Karnataka	Udupi	Zaid	1	2024	222.82
Sugarcane	Karnataka	Udupi	Zaid	2	2024	107.35
Sugarcane	Karnataka	Udupi	Zaid	3	2024	121.12
Sugarcane	Karnataka	Udupi	Zaid	4	2024	189.61
Sugarcane	Karnataka	Udupi	Zaid	5	2024	148.13
Sugarcane	Karnataka	Udupi	Zaid	6	2024	98.11
Sugarcane	Karnataka	Udupi	Zaid	7	2024	2.66
Sugarcane	Karnataka	Udupi	Zaid	8	2024	63.76
Sugarcane	Karnataka	Udupi	Zaid	9	2024	133.74
Sugarcane	Karnataka	Udupi	Zaid	10	2024	120.01
Sugarcane	Karnataka	Udupi	Zaid	11	2024	120.47
Sugarcane	Karnataka	Udupi	Zaid	12	2024	32.51
Sugarcane	Karnataka	Udupi	Post-Monsoon	1	2023	52.9
Sugarcane	Karnataka	Udupi	Post-Monsoon	2	2023	15.29
Sugarcane	Karnataka	Udupi	Post-Monsoon	3	2023	200.31
Sugarcane	Karnataka	Udupi	Post-Monsoon	4	2023	67.93
Sugarcane	Karnataka	Udupi	Post-Monsoon	5	2023	41.43
Sugarcane	Karnataka	Udupi	Post-Monsoon	6	2023	5.37
Sugarcane	Karnataka	Udupi	Post-Monsoon	7	2023	55.46
Sugarcane	Karnataka	Udupi	Post-Monsoon	8	2023	56.25
Sugarcane	Karnataka	Udupi	Post-Monsoon	9	2023	177.38
Sugarcane	Karnataka	Udupi	Post-Monsoon	10	2023	224.26
Sugarcane	Karnataka	Udupi	Post-Monsoon	11	2023	205.86
Sugarcane	Karnataka	Udupi	Post-Monsoon	12	2023	25.59
Sugarcane	Karnataka	Udupi	Post-Monsoon	1	2024	12.4
Sugarcane	Karnataka	Udupi	Post-Monsoon	2	2024	128.32
Sugarcane	Karnataka	Udupi	Post-Monsoon	3	2024	101.47
Sugarcane	Karnataka	Udupi	Post-Monsoon	4	2024	67.94
Sugarcane	Karnataka	Udupi	Post-Monsoon	5	2024	22.13
Sugarcane	Karnataka	Udupi	Post-Monsoon	6	2024	196.19
Sugarcane	Karnataka	Udupi	Post-Monsoon	7	2024	53.39
Sugarcane	Karnataka	Udupi	Post-Monsoon	8	2024	177.3
Sugarcane	Karnataka	Udupi	Post-Monsoon	9	2024	78.05
Sugarcane	Karnataka	Udupi	Post-Monsoon	10	2024	15.13
Sugarcane	Karnataka	Udupi	Post-Monsoon	11	2024	67.16
Sugarcane	Karnataka	Udupi	Post-Monsoon	12	2024	119.03
Pulses	Karnataka	Udupi	Kharif	1	2023	143.85
Pulses	Karnataka	Udupi	Kharif	2	2023	178.84
Pulses	Karnataka	Udupi	Kharif	3	2023	8.56
Pulses	Karnataka	Udupi	Kharif	4	2023	37.92
Pulses	Karnataka	Udupi	Kharif	5	2023	119.81
Pulses	Karnataka	Udupi	Kharif	6	2023	62.73
Pulses	Karnataka	Udupi	Kharif	7	2023	106.48
Pulses	Karnataka	Udupi	Kharif	8	2023	150.72
Pulses	Karnataka	Udupi	Kharif	9	2023	77.58
Pulses	Karnataka	Udupi	Kharif	10	2023	180.12
Pulses	Karnataka	Udupi	Kharif	11	2023	134.75
Pulses	Karnataka	Udupi	Kharif	12	2023	66.76
Pulses	Karnataka	Udupi	Kharif	1	2024	224.09
Pulses	Karnataka	Udupi	Kharif	2	2024	154.73
Pulses	Karnataka	Udupi	Kharif	3	2024	19.28
Pulses	Karnataka	Udupi	Kharif	4	2024	55.68
Pulses	Karnataka	Udupi	Kharif	5	2024	20.52
Pulses	Karnataka	Udupi	Kharif	6	2024	72.04
Pulses	Karnataka	Udupi	Kharif	7	2024	171.21
Pulses	Karnataka	Udupi	Kharif	8	2024	86.28
Pulses	Karnataka	Udupi	Kharif	9	2024	17.74
Pulses	Karnataka	Udupi	Kharif	10	2024	49.79
Pulses	Karnataka	Udupi	Kharif	11	2024	247.03
Pulses	Karnataka	Udupi	Kharif	12	2024	194.64
Pulses	Karnataka	Udupi	Rabi	1	2023	185.41
Pulses	Karnataka	Udupi	Rabi	2	2023	43.44
Pulses	Karnataka	Udupi	Rabi	3	2023	154.91
Pulses	Karnataka	Udupi	Rabi	4	2023	85.01
Pulses	Karnataka	Udupi	Rabi	5	2023	19.26
Pulses	Karnataka	Udupi	Rabi	6	2023	105.13
Pulses	Karnataka	Udupi	Rabi	7	2023	27.81
Pulses	Karnataka	Udupi	Rabi	8	2023	119.95
Pulses	Karnataka	Udupi	Rabi	9	2023	140.57
Pulses	Karnataka	Udupi	Rabi	10	2023	44.52
Pulses	Karnataka	Udupi	Rabi	12	2023	35.52
Pulses	Karnataka	Udupi	Rabi	1	2024	157.34
Pulses	Karnataka	Udupi	Rabi	2	2024	306.17
Pulses	Karnataka	Udupi	Rabi	3	2024	37.37
Pulses	Karnataka	Udupi	Rabi	4	2024	33.59
Pulses	Karnataka	Udupi	Rabi	5	2024	16.44
Pulses	Karnataka	Udupi	Rabi	6	2024	323.98
Pulses	Karnataka	Udupi	Rabi	7	2024	204.38
Pulses	Karnataka	Udupi	Rabi	8	2024	55.4
Pulses	Karnataka	Udupi	Rabi	9	2024	55.49
Pulses	Karnataka	Udupi	Rabi	10	2024	253.05
Pulses	Karnataka	Udupi	Rabi	11	2024	91.06
Pulses	Karnataka	Udupi	Rabi	12	2024	46.31
Pulses	Karnataka	Udupi	Zaid	1	2023	317.32
Pulses	Karnataka	Udupi	Zaid	2	2023	202.55
Pulses	Karnataka	Udupi	Zaid	3	2023	180.85
Pulses	Karnataka	Udupi	Zaid	4	2023	210.95
Pulses	Karnataka	Udupi	Zaid	5	2023	97.88
Pulses	Karnataka	Udupi	Zaid	6	2023	298.82
Pulses	Karnataka	Udupi	Zaid	7	2023	111.35
Pulses	Karnataka	Udupi	Zaid	8	2023	167.4
Pulses	Karnataka	Udupi	Zaid	9	2023	188.95
Pulses	Karnataka	Udupi	Zaid	10	2023	80.81
Pulses	Karnataka	Udupi	Zaid	11	2023	28.55
Pulses	Karnataka	Udupi	Zaid	12	2023	185.9
Pulses	Karnataka	Udupi	Zaid	1	2024	4.71
Pulses	Karnataka	Udupi	Zaid	2	2024	36.48
Pulses	Karnataka	Udupi	Zaid	3	2024	258.94
Pulses	Karnataka	Udupi	Zaid	4	2024	46.89
Pulses	Karnataka	Udupi	Zaid	5	2024	22.5
Pulses	Karnataka	Udupi	Zaid	6	2024	190.12
Pulses	Karnataka	Udupi	Zaid	7	2024	114.26
Pulses	Karnataka	Udupi	Zaid	8	2024	281.08
Pulses	Karnataka	Udupi	Zaid	9	2024	124.86
Pulses	Karnataka	Udupi	Zaid	10	2024	299.77
Pulses	Karnataka	Udupi	Zaid	11	2024	221.27
Pulses	Karnataka	Udupi	Zaid	12	2024	221.09
Pulses	Karnataka	Udupi	Post-Monsoon	1	2023	190.57
Pulses	Karnataka	Udupi	Post-Monsoon	2	2023	119.34
Pulses	Karnataka	Udupi	Post-Monsoon	3	2023	128.32
Pulses	Karnataka	Udupi	Post-Monsoon	4	2023	176.17
Pulses	Karnataka	Udupi	Post-Monsoon	5	2023	1.01
Pulses	Karnataka	Udupi	Post-Monsoon	6	2023	3.97
Pulses	Karnataka	Udupi	Post-Monsoon	7	2023	44.96
Pulses	Karnataka	Udupi	Post-Monsoon	8	2023	3.34
Pulses	Karnataka	Udupi	Post-Monsoon	9	2023	106.32
Pulses	Karnataka	Udupi	Post-Monsoon	10	2023	29.34
Pulses	Karnataka	Udupi	Post-Monsoon	11	2023	15.06
Pulses	Karnataka	Udupi	Post-Monsoon	12	2023	247.33
Pulses	Karnataka	Udupi	Post-Monsoon	1	2024	88.85
Pulses	Karnataka	Udupi	Post-Monsoon	2	2024	113.42
Pulses	Karnataka	Udupi	Post-Monsoon	3	2024	119.49
Pulses	Karnataka	Udupi	Post-Monsoon	4	2024	212.45
Pulses	Karnataka	Udupi	Post-Monsoon	5	2024	268.07
Pulses	Karnataka	Udupi	Post-Monsoon	6	2024	261.57
Pulses	Karnataka	Udupi	Post-Monsoon	7	2024	51.29
Pulses	Karnataka	Udupi	Post-Monsoon	8	2024	98.1
Pulses	Karnataka	Udupi	Post-Monsoon	9	2024	88.27
Pulses	Karnataka	Udupi	Post-Monsoon	10	2024	250.52
Pulses	Karnataka	Udupi	Post-Monsoon	11	2024	20.87
Pulses	Karnataka	Udupi	Post-Monsoon	12	2024	210.07
Millets	Karnataka	Udupi	Kharif	1	2023	28.84
Millets	Karnataka	Udupi	Kharif	2	2023	171.48
Millets	Karnataka	Udupi	Kharif	3	2023	6.2
Millets	Karnataka	Udupi	Kharif	4	2023	240.01
Millets	Karnataka	Udupi	Kharif	5	2023	205.58
Millets	Karnataka	Udupi	Kharif	6	2023	102.64
Millets	Karnataka	Udupi	Kharif	7	2023	180.71
Millets	Karnataka	Udupi	Kharif	8	2023	162.39
Millets	Karnataka	Udupi	Kharif	9	2023	31.42
Millets	Karnataka	Udupi	Kharif	10	2023	73.59
Millets	Karnataka	Udupi	Kharif	11	2023	96.82
Millets	Karnataka	Udupi	Kharif	12	2023	54.16
Millets	Karnataka	Udupi	Kharif	1	2024	24.46
Millets	Karnataka	Udupi	Kharif	2	2024	44.15
Millets	Karnataka	Udupi	Kharif	3	2024	119.31
Millets	Karnataka	Udupi	Kharif	4	2024	85.56
Millets	Karnataka	Udupi	Kharif	5	2024	20.39
Millets	Karnataka	Udupi	Kharif	6	2024	34.6
Millets	Karnataka	Udupi	Kharif	7	2024	326.89
Millets	Karnataka	Udupi	Kharif	8	2024	223.02
Millets	Karnataka	Udupi	Kharif	9	2024	231.48
Millets	Karnataka	Udupi	Kharif	10	2024	71.97
Millets	Karnataka	Udupi	Kharif	11	2024	135.85
Millets	Karnataka	Udupi	Kharif	12	2024	24.25
Millets	Karnataka	Udupi	Rabi	1	2023	9.95
Millets	Karnataka	Udupi	Rabi	2	2023	7.74
Millets	Karnataka	Udupi	Rabi	3	2023	64.34
Millets	Karnataka	Udupi	Rabi	4	2023	21.96
Millets	Karnataka	Udupi	Rabi	5	2023	104.27
Millets	Karnataka	Udupi	Rabi	6	2023	67.39
Millets	Karnataka	Udupi	Rabi	7	2023	58.64
Millets	Karnataka	Udupi	Rabi	8	2023	42.78
Millets	Karnataka	Udupi	Rabi	9	2023	30.2
Millets	Karnataka	Udupi	Rabi	10	2023	16.86
Millets	Karnataka	Udupi	Rabi	11	2023	55.91
Millets	Karnataka	Udupi	Rabi	12	2023	89.69
Millets	Karnataka	Udupi	Rabi	1	2024	164.7
Millets	Karnataka	Udupi	Rabi	2	2024	103.37
Millets	Karnataka	Udupi	Rabi	3	2024	152.04
Millets	Karnataka	Udupi	Rabi	4	2024	200.34
Millets	Karnataka	Udupi	Rabi	5	2024	44.31
Millets	Karnataka	Udupi	Rabi	6	2024	13.14
Millets	Karnataka	Udupi	Rabi	7	2024	105.47
Millets	Karnataka	Udupi	Rabi	8	2024	154.33
Millets	Karnataka	Udupi	Rabi	9	2024	99.13
Millets	Karnataka	Udupi	Rabi	10	2024	124.86
Millets	Karnataka	Udupi	Rabi	11	2024	201.8
Millets	Karnataka	Udupi	Rabi	12	2024	107.92
Millets	Karnataka	Udupi	Zaid	1	2023	154.62
Millets	Karnataka	Udupi	Zaid	2	2023	121.8
Millets	Karnataka	Udupi	Zaid	3	2023	197.05
Millets	Karnataka	Udupi	Zaid	4	2023	318.64
Millets	Karnataka	Udupi	Zaid	5	2023	47.08
Millets	Karnataka	Udupi	Zaid	6	2023	19.27
Millets	Karnataka	Udupi	Zaid	7	2023	67.58
Millets	Karnataka	Udupi	Zaid	8	2023	121.31
Millets	Karnataka	Udupi	Zaid	9	2023	6.07
Millets	Karnataka	Udupi	Zaid	10	2023	42.94
Millets	Karnataka	Udupi	Zaid	11	2023	46.84
Millets	Karnataka	Udupi	Zaid	12	2023	69.19
Millets	Karnataka	Udupi	Zaid	1	2024	159.81
Millets	Karnataka	Udupi	Zaid	2	2024	177.82
Millets	Karnataka	Udupi	Zaid	3	2024	144.34
Millets	Karnataka	Udupi	Zaid	4	2024	75.15
Millets	Karnataka	Udupi	Zaid	5	2024	132.09
Millets	Karnataka	Udupi	Zaid	6	2024	50.47
Millets	Karnataka	Udupi	Zaid	7	2024	84.1
Millets	Karnataka	Udupi	Zaid	8	2024	302.26
Millets	Karnataka	Udupi	Zaid	9	2024	122.79
Millets	Karnataka	Udupi	Zaid	10	2024	93.59
Millets	Karnataka	Udupi	Zaid	11	2024	109.51
Millets	Karnataka	Udupi	Zaid	12	2024	174.23
Millets	Karnataka	Udupi	Post-Monsoon	1	2023	1.14
Millets	Karnataka	Udupi	Post-Monsoon	2	2023	129.27
Millets	Karnataka	Udupi	Post-Monsoon	3	2023	60.26
Millets	Karnataka	Udupi	Post-Monsoon	4	2023	53.81
Millets	Karnataka	Udupi	Post-Monsoon	5	2023	199.69
Millets	Karnataka	Udupi	Post-Monsoon	6	2023	152.73
Millets	Karnataka	Udupi	Post-Monsoon	7	2023	178.96
Millets	Karnataka	Udupi	Post-Monsoon	8	2023	107.99
Millets	Karnataka	Udupi	Post-Monsoon	9	2023	54.05
Millets	Karnataka	Udupi	Post-Monsoon	10	2023	12.62
Millets	Karnataka	Udupi	Post-Monsoon	11	2023	176.3
Millets	Karnataka	Udupi	Post-Monsoon	12	2023	109.47
Millets	Karnataka	Udupi	Post-Monsoon	1	2024	5.48
Millets	Karnataka	Udupi	Post-Monsoon	2	2024	118.36
Millets	Karnataka	Udupi	Post-Monsoon	3	2024	19.1
Millets	Karnataka	Udupi	Post-Monsoon	4	2024	46.14
Millets	Karnataka	Udupi	Post-Monsoon	5	2024	225.55
Millets	Karnataka	Udupi	Post-Monsoon	6	2024	214.07
Millets	Karnataka	Udupi	Post-Monsoon	7	2024	168.06
Millets	Karnataka	Udupi	Post-Monsoon	8	2024	337.83
Millets	Karnataka	Udupi	Post-Monsoon	9	2024	44.08
Millets	Karnataka	Udupi	Post-Monsoon	10	2024	20.66
Millets	Karnataka	Udupi	Post-Monsoon	11	2024	150.58
Millets	Karnataka	Udupi	Post-Monsoon	12	2024	119.58
Barley	Karnataka	Udupi	Kharif	1	2023	102.14
Barley	Karnataka	Udupi	Kharif	2	2023	144.13
Barley	Karnataka	Udupi	Kharif	3	2023	75.86
Barley	Karnataka	Udupi	Kharif	4	2023	187
Barley	Karnataka	Udupi	Kharif	5	2023	183
Barley	Karnataka	Udupi	Kharif	6	2023	31.93
Barley	Karnataka	Udupi	Kharif	7	2023	208.22
Barley	Karnataka	Udupi	Kharif	8	2023	99.6
Barley	Karnataka	Udupi	Kharif	9	2023	311.91
Barley	Karnataka	Udupi	Kharif	10	2023	53.09
Barley	Karnataka	Udupi	Kharif	11	2023	51.43
Barley	Karnataka	Udupi	Kharif	12	2023	151.22
Barley	Karnataka	Udupi	Kharif	1	2024	45.1
Barley	Karnataka	Udupi	Kharif	2	2024	92.33
Barley	Karnataka	Udupi	Kharif	3	2024	265.81
Barley	Karnataka	Udupi	Kharif	4	2024	200.5
Barley	Karnataka	Udupi	Kharif	5	2024	48.95
Barley	Karnataka	Udupi	Kharif	6	2024	206.11
Barley	Karnataka	Udupi	Kharif	7	2024	213.49
Barley	Karnataka	Udupi	Kharif	8	2024	95.94
Barley	Karnataka	Udupi	Kharif	9	2024	190.25
Barley	Karnataka	Udupi	Kharif	10	2024	275.69
Barley	Karnataka	Udupi	Kharif	11	2024	116.08
Barley	Karnataka	Udupi	Kharif	12	2024	142.69
